channelTitle,videoId,channelId,title,viewCount,likeCount,dislikeCount,commentCount,time,commentScore,Y
Kelvin Academy,_fLO6sEBmao,UCRyRMkYk4HzNPeSnsLHm-oQ,"What is Domain and Range Functions, and Why study them: Pre-Calculus",34,5,0,1,383,0.6249,18.728739
Kelvin Academy,mp34HingOoE,UCRyRMkYk4HzNPeSnsLHm-oQ,"Difference Between Expression, Equation, Inequality and Function ? Explained",33,4,0,2,346,0.69395,35.757580000000004
Kelvin Academy,9cZoIIbrRfs,UCRyRMkYk4HzNPeSnsLHm-oQ,Prove that  sinA tanA DIVIDES (1 - cosA) = secA + 1,32,2,0,2,316,0.53265,37.30653
Kelvin Academy,7N8jWjfdlf4,UCRyRMkYk4HzNPeSnsLHm-oQ,Prove of Trigonometric Identity (Advanced),25,3,0,1,205,0.0,27.200000000000003
Kelvin Academy,LiVhDqaAe8Y,UCRyRMkYk4HzNPeSnsLHm-oQ,Prove of Trigonometric Function,22,3,0,1,217,0.5859,23.24436
Kelvin Academy,_yg4n3NnjnQ,UCRyRMkYk4HzNPeSnsLHm-oQ,SHOW that (cosecx-cotx) divide (1-cosx) = cosecx : Exam Solution,29,5,0,1,223,0.0,20.46
Kelvin Academy,Y-B_6LRemOE,UCRyRMkYk4HzNPeSnsLHm-oQ,Prove that cosecx - sinx = cotx cosx : Exam Solution,25,4,0,2,199,0.02135,27.204270000000005
Kelvin Academy,D9UY5C1z1E0,UCRyRMkYk4HzNPeSnsLHm-oQ,Prove that  TanA + CotA = secAcosecA,47,12,0,3,222,0.521166667,28.12732833337
Kelvin Academy,Q4AwRLw3pUc,UCRyRMkYk4HzNPeSnsLHm-oQ,Prove secA + tanA - Exam Solution,347,231,1,5,233,0.45318,241.105954
Kelvin Academy,wjzlAig0Egc,UCRyRMkYk4HzNPeSnsLHm-oQ,Pareto Principles Summary Lecture & How to Plot the Graph,25,4,0,3,601,0.668266667,47.533653333400004
Kelvin Academy,vIcHA48TImg,UCRyRMkYk4HzNPeSnsLHm-oQ,How to Find Quartiles (Q1 Q2 Q3) for Grouped Data Using Ogive,130,5,0,2,386,0.6237,86.54948
Kelvin Academy,ThrU5AlLmRc,UCRyRMkYk4HzNPeSnsLHm-oQ,How To Calculate Quartiles For Grouped Data Using Formula Method,1314,12,0,4,858,0.7117,678.21351
Kelvin Academy,Hz4lWgF40sc,UCRyRMkYk4HzNPeSnsLHm-oQ,Variance and Standard Deviation For Grouped Data Step by Step,63,3,0,1,414,0.7019,32.30720900000001
Kelvin Academy,aQvOLYpba3I,UCRyRMkYk4HzNPeSnsLHm-oQ,"How to Calculate Mean, Median and Mode For Grouped Data - Step by Step",67,5,0,1,817,0.4404,34.878444
Kelvin Academy,qIotnRGE1rc,UCRyRMkYk4HzNPeSnsLHm-oQ,How to Calculate Variance and Standard Deviation of Ungrouped Data,188,6,0,1,592,0.9004,153.28008
Kelvin Academy,WpcocBR6Pr4,UCRyRMkYk4HzNPeSnsLHm-oQ,How to Calculate for Mean Deviation of an Ungrouped Data with Interpretations,326,6,0,1,349,0.85,162.1535
Kelvin Academy,PxtWO2VHpZI,UCRyRMkYk4HzNPeSnsLHm-oQ,"Two Methods of Calculating Mean, Median and Mode of Ungrouped Data",60,3,0,1,473,0.5574,40.58722
Kelvin Academy,COSv-GJPsdg,UCRyRMkYk4HzNPeSnsLHm-oQ,Difference Between Ungrouped Data and Grouped Data,234,4,0,1,396,0.6369,138.53476
Kelvin Academy,FpItCW45HQs,UCRyRMkYk4HzNPeSnsLHm-oQ,Terms Used in Statistics,42,5,0,1,370,0.0,29.9
Kelvin Academy,S9q9stRtSJQ,UCRyRMkYk4HzNPeSnsLHm-oQ,What is Statistics ? Why Study Statistics ?,76,9,0,3,282,0.486066667,55.774426666800004
Kelvin Academy,oWJpZ9PIgzI,UCRyRMkYk4HzNPeSnsLHm-oQ,How to Solve Quadratic Equation Using Completing the Square Method,26,3,0,2,370,0.59115,21.687345
Kelvin Academy,j5deSV7deSs,UCRyRMkYk4HzNPeSnsLHm-oQ,The Mystery of Zero (Nought) in Mathematics,2202,45,0,5,459,0.54192,1095.4396112000002
Kelvin Academy,8iDj6FOPJSE,UCRyRMkYk4HzNPeSnsLHm-oQ,Basic Calculus of Integration for Beginners,145,5,1,3,1099,0.561,129.4244
Kelvin Academy,BWiqAUak6xg,UCRyRMkYk4HzNPeSnsLHm-oQ,Basic Calculus of Derivatives for Beginners,1374,13,2,1,929,0.4215,677.226365
Kelvin Academy,UQGTfKFkhB4,UCRyRMkYk4HzNPeSnsLHm-oQ,"How to Measure and Record Land Surveying Data (HOC) - BS, IS, FS and Station Part 2",36,3,0,2,605,0.5292,31.36876
CrashCourse,Vufba_ZcoR0,UCX6b17PVsYBQ0ip5gyeme-Q,The Renaissance: Was it a Thing? - Crash Course World History #22,5005537,47878,2425,6409,693,0.20095,2469821.7121045
CrashCourse,Vufba_ZcoR0,UCX6b17PVsYBQ0ip5gyeme-Q,The Renaissance: Was it a Thing? - Crash Course World History #22,5005537,47878,2425,6409,693,0.20095,2469821.7121045
CrashCourse,NjEGncridoQ,UCX6b17PVsYBQ0ip5gyeme-Q,"Columbus, de Gama, and Zheng He! 15th Century Mariners. Crash Course: World History #21",3165300,27420,925,5763,638,0.21742,1561780.6239162
CrashCourse,NjEGncridoQ,UCX6b17PVsYBQ0ip5gyeme-Q,"Columbus, de Gama, and Zheng He! 15th Century Mariners. Crash Course: World History #21",3165300,27420,925,5763,638,0.21742,2063259.743484
Veritasium,kTXTPe3wahc,UCHnyfMqiRRG1u-2MsSQLbXA,Parallel Worlds Probably Exist. Here?s Why,2789104,109235,4222,14176,1200,0.29346,1424887.1180379998
Veritasium,ovJcsL7vyrk,UCHnyfMqiRRG1u-2MsSQLbXA,This equation will change how you see the world (the logistic map),4469669,233297,3549,13347,1119,0.08412,2310617.8736480004
Veritasium,Pm9CQn07OjU,UCHnyfMqiRRG1u-2MsSQLbXA,Why Most Resolutions Fail & How To Succeed,610134,33270,639,5109,620,-0.44412,314630.426764
Veritasium,QRt7LjqJ45k,UCHnyfMqiRRG1u-2MsSQLbXA,How to Slow Aging (and even reverse it),1700267,94890,1119,9676,1270,0.11242,876883.7437260001
Veritasium,fDek6cYijxI,UCHnyfMqiRRG1u-2MsSQLbXA,The Science Behind the Butterfly Effect,1578276,79768,822,3533,771,-0.00148,810965.909556
Veritasium,K-Fc08X56R0,UCHnyfMqiRRG1u-2MsSQLbXA,3 Perplexing Physics Problems,3013519,133663,2477,6994,839,0.0495,1543146.53485
Veritasium,ThwuT3_AG6w,UCHnyfMqiRRG1u-2MsSQLbXA,Engineering with Origami,4016898,103837,911,3041,1102,0.0,2041930.1900000002
Veritasium,1VPfZ_XzisU,UCHnyfMqiRRG1u-2MsSQLbXA,"The Bizarre Behavior of Rotating Bodies, Explained",4549373,163259,2567,12135,889,0.01204,2285468.2113244
Veritasium,pe83T9hISoY,UCHnyfMqiRRG1u-2MsSQLbXA,Does Planet 9 Exist?,2973752,78394,2089,9713,980,0.2386,1485441.306246
Veritasium,qnOoDE9rj6w,UCHnyfMqiRRG1u-2MsSQLbXA,Flamethrower vs Aerogel,1082614,46132,1855,4152,801,0.11666,556104.9866640001
Veritasium,dCXkaQa53QQ,UCHnyfMqiRRG1u-2MsSQLbXA,Making Liquid Nitrogen From Scratch!,5762998,60754,2936,4214,823,0.14282,2900503.0871279994
Veritasium,GhsZUZmJvaM,UCHnyfMqiRRG1u-2MsSQLbXA,First Flight on Another Planet!,1669125,62824,1036,5052,961,0.3212,839664.2453320001
Veritasium,GATuMWAFBUA,UCHnyfMqiRRG1u-2MsSQLbXA,Why the Future of Cars is Electric,798581,39987,10110,6591,340,0.05396,408872.061584
Veritasium,E7uGvsT_nnM,UCHnyfMqiRRG1u-2MsSQLbXA,Why Apollo Astronauts Trained at a Nuclear Test Site,2610099,86732,1496,4681,789,-0.19068,1328721.2527959999
Veritasium,BtCNBh0AsWM,UCHnyfMqiRRG1u-2MsSQLbXA,How Cod Saved the Vikings,1056201,58782,724,3341,552,0.17106,547280.8084239999
Veritasium,GcdB5bFwio4,UCHnyfMqiRRG1u-2MsSQLbXA,I Waterproofed Myself With Aerogel!,15167018,353035,8225,17012,742,0.08334,9928439.516668
Veritasium,BZbChKzedEk,UCHnyfMqiRRG1u-2MsSQLbXA,Can You Swim in Shade Balls?,15331351,302919,14542,24054,642,0.1481,7760908.639239999
Veritasium,AeJ9q45PfD0,UCHnyfMqiRRG1u-2MsSQLbXA,World's Lightest Solid!,20959971,511631,8418,25609,722,0.16147999999999998,10441657.5677628
Veritasium,fHsa9DqmId8,UCHnyfMqiRRG1u-2MsSQLbXA,My Video Went Viral. Here's Why,2756763,201422,3795,27092,1423,0.23574,1424891.3359314
Veritasium,uxPdPpi5W4o,UCHnyfMqiRRG1u-2MsSQLbXA,"Why Are 96,000,000 Black Balls on This Reservoir?",43988876,530593,25236,64253,727,-0.07636,21741964.6716004
Veritasium,N7lXymxsdhw,UCHnyfMqiRRG1u-2MsSQLbXA,Magnetic Micro-Robots,1511501,52742,451,2659,462,0.22962,993177.795924
Veritasium,q3kSW633bsk,UCHnyfMqiRRG1u-2MsSQLbXA,"$250,000 for a High School Science Student",697619,31633,731,3605,708,0.44758,359359.689032
Veritasium,S_GVbuddri8,UCHnyfMqiRRG1u-2MsSQLbXA,First Image of a Black Hole!,6919596,239419,3185,23776,329,0.09158,4547059.768316
Veritasium,zUyH3XhpLTo,UCHnyfMqiRRG1u-2MsSQLbXA,How to Understand the Black Hole Image,6346624,257979,2550,14992,559,0.21398000000000006,3257744.2155919997
Veritasium,rjDX5ItsOnQ,UCHnyfMqiRRG1u-2MsSQLbXA,How Was Video Invented?,1665609,55092,696,2496,793,-0.01908,847853.8342759999
Veritasium,dg3pza4y2ws,UCHnyfMqiRRG1u-2MsSQLbXA,Can Humans Sense Magnetic Fields?,1692155,55528,708,5023,833,0.35168,861620.795504
Veritasium,97t7Xj_iBv0,UCHnyfMqiRRG1u-2MsSQLbXA,Why Machines That Bend Are Better,5483277,202733,2935,7824,772,0.14978,2753870.7064758
Veritasium,eUzB0L0mSCI,UCHnyfMqiRRG1u-2MsSQLbXA,Can You Recover Sound From Images?,2039636,84947,1505,5804,683,0.02474,1043171.407422
Veritasium,wCrtk-pyP0I,UCHnyfMqiRRG1u-2MsSQLbXA,How Microwaving Grapes Makes Plasma,9469145,205360,5473,13928,496,0.16372,4800635.315488
Veritasium,ZQ--scjcAZ4,UCHnyfMqiRRG1u-2MsSQLbXA,Are Negative Ions Good For You?,1915929,80830,1004,6615,991,-0.3956,966995.4864839999
Veritasium,M2CMH57hXmY,UCHnyfMqiRRG1u-2MsSQLbXA,The Inverse Leidenfrost Effect,974002,34355,433,1416,518,-0.20336,488682.39763039997
Veritasium,fu3645D4ZlI,UCHnyfMqiRRG1u-2MsSQLbXA,Spinning Black Holes,2961699,72849,1032,4461,614,0.0843,1500880.26529
Veritasium,aKwJayXTZUs,UCHnyfMqiRRG1u-2MsSQLbXA,The Best Test of General Relativity (by 2 Misplaced Satellites),966448,35103,443,1778,712,-0.02054,492845.413838
Veritasium,qQhUxd82Rr0,UCHnyfMqiRRG1u-2MsSQLbXA,How Ultrasound Can Deactivate Parts of the Brain,503162,28324,239,1929,476,0.11788,332865.123576
Veritasium,u3FB2SuKFfI,UCHnyfMqiRRG1u-2MsSQLbXA,Five Firsts for Mars InSight,629400,26793,329,1661,334,0.06914,323474.63765600004
Veritasium,c_e1wITe_ig,UCHnyfMqiRRG1u-2MsSQLbXA,"The kg is dead, long live the kg",2178658,86897,1507,6764,598,0.5536,1433761.4107199996
Veritasium,SAQ-iIJkLzA,UCHnyfMqiRRG1u-2MsSQLbXA,Drinking in ZERO-G! (and other challenges of a trip to Mars),5385491,71696,1794,4600,455,0.33962,3514852.9679239998
Veritasium,TIe2oerd25c,UCHnyfMqiRRG1u-2MsSQLbXA,What Actually Causes Dandruff?,1476128,52259,2768,4242,542,-0.02002,754416.771992
Veritasium,LKPwKFigF8U,UCHnyfMqiRRG1u-2MsSQLbXA,Why Boredom is Good For You,1254080,84425,904,4945,442,-0.06324,643203.9130435999
Veritasium,CNodxp9Jy4A,UCHnyfMqiRRG1u-2MsSQLbXA,This Toy Can Open Any Garage,1739840,51611,2400,3709,767,0.26408000000000004,1140907.502816
Veritasium,Cf7Ar3nEUmw,UCHnyfMqiRRG1u-2MsSQLbXA,How UV Causes Cancer and Aging,397867,16698,262,1329,286,-0.2118,262021.70764
Veritasium,Yl_K2Ata6XY,UCHnyfMqiRRG1u-2MsSQLbXA,Is Our Food Becoming Less Nutritious?,878530,50308,885,3403,450,0.1369,447656.275059
Veritasium,AY6Bg4GzCGs,UCHnyfMqiRRG1u-2MsSQLbXA,Can You Overdose on Vitamins?,681229,32185,1560,3604,298,0.3516,350947.54064
Veritasium,V9K6gjR07Po,UCHnyfMqiRRG1u-2MsSQLbXA,The World in UV,2594033,91563,956,5183,673,0.0114,1326956.71456
Veritasium,rAYW9n8i-C4,UCHnyfMqiRRG1u-2MsSQLbXA,Spinning Sphere of Molten Sodium,1763081,51260,1032,3376,507,0.34,895577.4219999999
Veritasium,S1tFT4smd6E,UCHnyfMqiRRG1u-2MsSQLbXA,My Life Story,1844875,146131,1524,10038,701,0.28966,954278.2218626
Veritasium,HD3k1hgbUXQ,UCHnyfMqiRRG1u-2MsSQLbXA,Why Einstein Thought Nuclear Weapons Impossible,2267953,75996,1137,3482,458,0.04576,1154674.423728
Veritasium,XAgXwUwQoPA,UCHnyfMqiRRG1u-2MsSQLbXA,The Threat of AI Weapons,768457,34922,1514,4037,407,-0.5442,393801.62674
Veritasium,38gVZgE39K8,UCHnyfMqiRRG1u-2MsSQLbXA,Why Are Mosquitoes Attracted To You?!,1753484,42162,1348,4046,730,-0.39016,873885.9970824
Veritasium,yArprk0q9eE,UCHnyfMqiRRG1u-2MsSQLbXA,This Particle Breaks Time Symmetry,2846313,94531,1400,5347,540,-0.21684,1869151.3066319998
Veritasium,DL_mJeb6O04,UCHnyfMqiRRG1u-2MsSQLbXA,World's First Car!,3462979,53858,1971,4302,554,0.38524,1746076.645572
Veritasium,X_tYrnv_o6A,UCHnyfMqiRRG1u-2MsSQLbXA,Your Body's Molecular Machines,1544079,63626,627,8237,381,0.15925999999999998,1017031.231852
Veritasium,EAyk2OsKvtU,UCHnyfMqiRRG1u-2MsSQLbXA,Neutron Star Merger Gravitational Waves and Gamma Rays,1011857,53887,441,2748,326,0.10848,514011.86193280003
Veritasium,K7pQsR8WFSo,UCHnyfMqiRRG1u-2MsSQLbXA,Schlieren Imaging in Color!,1123219,44526,432,2615,539,0.16034,739156.4320679998
Veritasium,G10m2ZZRH4U,UCHnyfMqiRRG1u-2MsSQLbXA,Total Solar Eclipse (2017),3971092,104201,3342,11906,321,0.30248,2019783.7909920001
Veritasium,Oo0jm1PPRuo,UCHnyfMqiRRG1u-2MsSQLbXA,How We're Redefining the kg,1942718,60080,983,4536,589,0.15074,991078.9602959999
Veritasium,mNHp8iyyIjo,UCHnyfMqiRRG1u-2MsSQLbXA,Hydrodynamic Levitation!,1540474,56659,736,2800,369,0.54262,788615.347048
Veritasium,4tgOyU34D44,UCHnyfMqiRRG1u-2MsSQLbXA,Seeing the Invisible: SLOW MOTION Schlieren Imaging,1322736,73330,319,7289,392,-0.08842,875097.1823160001
Veritasium,kvARvzMErnk,UCHnyfMqiRRG1u-2MsSQLbXA,Sandwich Bag Fire Starter,1927140,57731,2724,2758,336,0.55584,981386.742336
Veritasium,NVKO7UCIlgs,UCHnyfMqiRRG1u-2MsSQLbXA,NEW Gravitational Wave Discovery!,1304347,39615,630,2119,302,0.12204,652452.8434244001
Veritasium,_k9egfWvb7Y,UCHnyfMqiRRG1u-2MsSQLbXA,World's Heaviest Weight,9835562,130048,4189,10789,345,0.20486,4959686.441944
Veritasium,iZCRFRgSgas,UCHnyfMqiRRG1u-2MsSQLbXA,Mars 2020: The Next Mission to Mars,1522921,35121,1137,3300,538,-0.10674000000000003,771096.427978
Veritasium,SmSJXC6_qQ8,UCHnyfMqiRRG1u-2MsSQLbXA,Is America Actually Metric?,2329674,55193,1225,5219,532,-0.1164,1160897.6071960002
Veritasium,xdJwG_9kF8s,UCHnyfMqiRRG1u-2MsSQLbXA,Fire in ZERO-G!!,8073762,160882,3361,7030,468,0.0008,5279839.800160001
Veritasium,e69XZJ9DEj0,UCHnyfMqiRRG1u-2MsSQLbXA,The Sun Sneeze Gene,1491423,59596,791,6897,377,-0.25796,981815.348408
Veritasium,72DCj3BztG4,UCHnyfMqiRRG1u-2MsSQLbXA,4 Revolutionary Riddles Resolved!,2639331,56853,2775,4208,531,-0.05896000000000001,1334797.362312
Veritasium,HgCXdNhVC1Q,UCHnyfMqiRRG1u-2MsSQLbXA,4 Revolutionary Riddles,3207133,59789,3697,15321,264,0.07224,1624112.758896
Veritasium,R13BD8qKeTg,UCHnyfMqiRRG1u-2MsSQLbXA,The Bayesian Trap,2242172,82400,1228,5257,637,0.07064,1147984.678256
Veritasium,mXaad0rsV38,UCHnyfMqiRRG1u-2MsSQLbXA,Does Water Swirl the Other Way in the Southern Hemisphere?,1170324,49278,809,3294,359,0.29636,590286.4725996
Veritasium,UBVV8pch1dM,UCHnyfMqiRRG1u-2MsSQLbXA,The Science of Thinking,2982730,155422,1164,8349,730,0.03138,1514239.8634518
Veritasium,hbXDLKFkjm0,UCHnyfMqiRRG1u-2MsSQLbXA,Water on the Moon?,891830,32133,417,1868,364,0.056060000000000006,454749.136818
Veritasium,pCON4zfMzjU,UCHnyfMqiRRG1u-2MsSQLbXA,Electromagnetic Levitation Quadcopter,2960668,63954,1314,3635,379,0.30566,1497747.161698
Veritasium,WBjY3QGNdAw,UCHnyfMqiRRG1u-2MsSQLbXA,The Real Moral Dilemma of Self-Driving Cars,1567082,46968,4915,6058,221,0.0119,795611.8335699999
Veritasium,iphcyNWFD10,UCHnyfMqiRRG1u-2MsSQLbXA,The Absurdity of Detecting Gravitational Waves,4817639,110406,2376,10253,547,0.21334,3153886.4426680002
Veritasium,dvk2PQNcg8w,UCHnyfMqiRRG1u-2MsSQLbXA,Post-Truth: Why Facts Don't Matter Anymore,1234655,40913,6724,11781,1142,0.07708,629807.1908319999
Veritasium,DWkYRh6OXy8,UCHnyfMqiRRG1u-2MsSQLbXA,Indestructible Coating?!,4468500,81907,1163,4221,429,0.0513,2260802.5605200003
Veritasium,LgrXd0NM2y8,UCHnyfMqiRRG1u-2MsSQLbXA,What the Fahrenheit?!,3924209,97716,5041,10323,324,0.09024,1956647.6199263998
Veritasium,WIyTZDHuarQ,UCHnyfMqiRRG1u-2MsSQLbXA,Is This What Quantum Mechanics Looks Like?,3611020,116098,1148,8475,461,0.23448,1837781.120344
Veritasium,Y2nQ8isf55s,UCHnyfMqiRRG1u-2MsSQLbXA,Welding in Space,2159039,59259,1198,2184,413,0.21808,1077382.2539887996
Veritasium,3LyFap2aUN0,UCHnyfMqiRRG1u-2MsSQLbXA,How the Quantum Vacuum Gave Rise to Galaxies,873066,31530,976,4443,331,-0.10658,439356.80827619997
Veritasium,g20JZ2HNZaw,UCHnyfMqiRRG1u-2MsSQLbXA,The Best and Worst Prediction in Science,1950702,49258,750,3092,523,0.1735,988892.4720500001
Veritasium,42QuXLucH3Q,UCHnyfMqiRRG1u-2MsSQLbXA,Is Most Published Research Wrong?,2286807,87290,1128,6636,742,0.17800000000000002,1504244.8856000004
Veritasium,cebFWOlx848,UCHnyfMqiRRG1u-2MsSQLbXA,The Illusion of Truth,2343042,89065,1074,7906,505,0.0103,1201144.95412
Veritasium,rjht4oAByCI,UCHnyfMqiRRG1u-2MsSQLbXA,Celsius Didn't Invent Celsius,2061631,73144,821,4045,492,-0.0024,1054685.7290400001
Veritasium,2_OEsf-1qgY,UCHnyfMqiRRG1u-2MsSQLbXA,Inside the Svalbard Seed Vault,3780557,82774,1081,7830,557,0.0,1881746.69
Veritasium,5NhIRwCq428,UCHnyfMqiRRG1u-2MsSQLbXA,The Northernmost Town on Earth (Svalbard in 4K),2109750,57588,1520,5104,529,0.3291,1070728.8387300002
Veritasium,S20-1_XqVPM,UCHnyfMqiRRG1u-2MsSQLbXA,Science of Laser Hair Removal in SLOW MOTION,6224481,56391,1900,3442,502,0.03738,3068809.6141117997
Veritasium,s7MTM4BKZ_E,UCHnyfMqiRRG1u-2MsSQLbXA,Why Anecdotes Trump Data,905937,32889,1287,3593,526,0.059279999999999985,455458.9765208
Veritasium,CNQf9vZqv7k,UCHnyfMqiRRG1u-2MsSQLbXA,These Liquids Look Alive!,820580,33123,366,1705,317,0.20448,419381.901344
Veritasium,K4vyRvMASPU,UCHnyfMqiRRG1u-2MsSQLbXA,What Exactly is the Present?,1244296,51923,397,3430,473,0.03998,639294.375992
Veritasium,aIx2N-viNwY,UCHnyfMqiRRG1u-2MsSQLbXA,Why Life Seems to Speed Up as We Age,2477917,96147,1104,6696,461,0.25092,1265589.6452759998
Veritasium,_dDqFB-PjWg,UCHnyfMqiRRG1u-2MsSQLbXA,How Long Will You Live?,1272614,39868,566,3426,386,-0.19834,835364.760332
Veritasium,He30D8M5fNc,UCHnyfMqiRRG1u-2MsSQLbXA,Snatoms! The Magnetic Molecular Modeling Kit,670542,39025,430,2342,206,0.14712,443772.829424
Veritasium,y9c8oZ49pFc,UCHnyfMqiRRG1u-2MsSQLbXA,The Brightest Part of a Shadow is in the Middle,2723728,74568,836,3763,440,0.38406,1785484.376812
Veritasium,c6wuh0NRG1s,UCHnyfMqiRRG1u-2MsSQLbXA,Is Glass a Liquid?,4237574,90754,1737,3961,422,0.29982,2772470.059964
Veritasium,TcxZSmzPw8k,UCHnyfMqiRRG1u-2MsSQLbXA,The Science of Six Degrees of Separation,3317374,75472,1100,5270,563,0.2901,1683425.30604
Veritasium,EKR-HydGohQ,UCHnyfMqiRRG1u-2MsSQLbXA,Visiting Chernobyl Made Me Think Strange Thoughts...,2284521,125117,4836,16043,459,0.22568,1510138.545136
Veritasium,mUxt--mMjwA,UCHnyfMqiRRG1u-2MsSQLbXA,Evolutionarily Stable Strategies ft. Richard Dawkins,642868,22566,712,1337,269,0.14524,422310.97904800007
Veritasium,knDIENvBTgw,UCHnyfMqiRRG1u-2MsSQLbXA,How to Launch a Nuclear Missile,3435006,83776,1640,7758,462,0.1779,1712539.679569
Veritasium,2OSrvzNW9FE,UCHnyfMqiRRG1u-2MsSQLbXA,Backspin Basketball Flies Off Dam,42580105,140521,2665,3868,181,-0.05776,20909912.563646395
Veritasium,9DWnjcSo9J0,UCHnyfMqiRRG1u-2MsSQLbXA,Chernobyl - What It's Like Today,5851920,109322,2645,12480,495,0.11708,2962273.586832
Veritasium,cO57Zm-WNmg,UCHnyfMqiRRG1u-2MsSQLbXA,Uranium: Twisting the Dragon's Tail,1311731,36619,515,3255,211,0.09772,860130.5195440002
Veritasium,ihv4f7VMeJw,UCHnyfMqiRRG1u-2MsSQLbXA,The Truth About Toilet Swirl - Southern Hemisphere,2762849,72627,1030,6075,483,0.31516,1401635.494548
Veritasium,5RLQ9WMP2Es,UCHnyfMqiRRG1u-2MsSQLbXA,Ice Spikes Explained,2544047,46929,859,2657,241,0.1513,1663036.43026
Veritasium,IJ6GfBOYeLc,UCHnyfMqiRRG1u-2MsSQLbXA,Extended: Beaker Ball Balance Problem,643292,11832,172,797,118,-0.07968,324909.206096
Veritasium,YMPzDiraNnA,UCHnyfMqiRRG1u-2MsSQLbXA,What I Wish I Knew When I Was Younger,1836385,111175,1074,4875,531,0.3451,1216077.1690200001
Veritasium,stRPiifxQnM,UCHnyfMqiRRG1u-2MsSQLbXA,Explained: Beaker Ball Balance Problem,1007880,14354,269,7509,148,-0.01016,508861.496952
Veritasium,QD3hbVG1yxM,UCHnyfMqiRRG1u-2MsSQLbXA,Beaker Ball Balance Problem,961091,11637,465,695,121,-0.09534,483649.981398
Veritasium,T_gCnf9-qW0,UCHnyfMqiRRG1u-2MsSQLbXA,How YouTube is Like a Potato,982915,24079,3925,3315,236,-0.31798000000000004,642876.2864040001
Veritasium,SQggDnScsvI,UCHnyfMqiRRG1u-2MsSQLbXA,How Do Chameleons Change Color?,2498736,42790,673,2119,342,0.2413,1238705.706543
Veritasium,AcLh-aSUdx0,UCHnyfMqiRRG1u-2MsSQLbXA,An Affordable 3D-Printed Arm,2512843,44117,866,2994,467,0.5495399999999999,1270771.609816
Veritasium,6YOz9Pxnzho,UCHnyfMqiRRG1u-2MsSQLbXA,An Astronaut's View of Earth,835401,35368,449,1763,240,-0.1718,429180.74128
Veritasium,wU5XkhUGzBs,UCHnyfMqiRRG1u-2MsSQLbXA,Do Cell Phones Cause Brain Tumors?,1188272,43446,563,3644,470,0.11018,597433.4521197999
Veritasium,ZuvK-od647c,UCHnyfMqiRRG1u-2MsSQLbXA,Quantum Entanglement & Spooky Action at a Distance,2958526,56854,1471,7449,556,0.2887,1934744.1577400002
Veritasium,vBX-KulgJ1o,UCHnyfMqiRRG1u-2MsSQLbXA,Would You Take This Bet?,4620439,227412,2177,12068,439,0.09108,2372764.877324
Veritasium,TRL7o2kPqw0,UCHnyfMqiRRG1u-2MsSQLbXA,The Most Radioactive Places on Earth,14510959,327456,5653,26336,678,0.3784,7223881.311624001
Veritasium,GEmuEWjHr5c,UCHnyfMqiRRG1u-2MsSQLbXA,This Will Revolutionize Education,1777127,51201,839,3843,443,0.035539999999999995,905361.0342159999
Veritasium,lotbZQ55SgU,UCHnyfMqiRRG1u-2MsSQLbXA,How Were the Pyramids Built?,5320109,70669,3406,9029,391,-0.10478,2679441.408566
Veritasium,rv4MjaF_wow,UCHnyfMqiRRG1u-2MsSQLbXA,Sparks from Falling Water: Kelvin's Thunderstorm,1622882,31760,539,3553,220,0.20624,822083.3324959999
Veritasium,Rwa26CXG1fc,UCHnyfMqiRRG1u-2MsSQLbXA,CapitolTV's DISTRICT VOICES - District 5: Electric Sparks From Falling Water,646569,16745,430,1438,200,0.15425999999999998,327892.09627800004
Veritasium,OWXoRSIxyIU,UCHnyfMqiRRG1u-2MsSQLbXA,13 Misconceptions About Global Warming,3695283,129939,10163,27268,410,0.2176,2427620.1935199997
Veritasium,eNx9tvCrvv8,UCHnyfMqiRRG1u-2MsSQLbXA,Climate Change is Boring,791155,29921,2121,6854,296,0.01092,404032.6832759999
Veritasium,jIMihpDmBpY,UCHnyfMqiRRG1u-2MsSQLbXA,Explained: 5 Fun Physics Phenomena,3262516,61815,854,2649,371,0.30084,2133025.7101679994
Veritasium,1Xp_imnO6WE,UCHnyfMqiRRG1u-2MsSQLbXA,5 Fun Physics Phenomena,5486194,73148,2387,7422,328,0.44004,2713847.4284043997
Veritasium,sMb00lz-IfE,UCHnyfMqiRRG1u-2MsSQLbXA,What is NOT Random?,4347432,133479,1736,11006,600,0.05692000000000001,2210880.087076
Veritasium,zUDqI9PJpc8,UCHnyfMqiRRG1u-2MsSQLbXA,How Much Information?,1812692,54005,532,3190,347,0.32086,1189227.614172
Veritasium,BD6h-wDj7bw,UCHnyfMqiRRG1u-2MsSQLbXA,Why Women Are Stripey,5319549,99091,2382,8046,317,0.39636,2640744.3335995995
Veritasium,XBr4GkRnY04,UCHnyfMqiRRG1u-2MsSQLbXA,Misconceptions About the Universe,5678430,115900,3715,16254,346,0.3747,2871801.48241
Veritasium,C_covjcIcZ4,UCHnyfMqiRRG1u-2MsSQLbXA,Buoyancy Quiz,535981,7313,250,438,114,-0.21122,265066.02676579996
Veritasium,2awbKQ2DLRE,UCHnyfMqiRRG1u-2MsSQLbXA,Musical Fire Table!,13937490,190861,4465,9563,394,-0.13784000000000002,7020335.608647999
